climate,obstacle,orientation,heat_SP,cool_SP,load,cvrmse,model
2,0,45,19,26,cool_load [kWh/m2],0.0213295,xgb25
2,0,45,19,26,light_load [kWh/m2],0.00892561,xgb25
2,0,45,19,26,primary [kWh/m2],0.00881954,xgb25
2,0,45,21,24,heat_load [kWh/m2],0.0228009,xgb25
2,0,45,21,24,cool_load [kWh/m2],0.0176576,xgb25
2,0,45,21,24,light_load [kWh/m2],0.00801528,xgb25
2,0,45,21,24,primary [kWh/m2],0.0069569,xgb25
2,0,45,21,26,heat_load [kWh/m2],0.039563,xgb25
2,0,45,21,26,cool_load [kWh/m2],0.0194543,xgb25
2,0,45,21,26,light_load [kWh/m2],0.00834318,xgb25
2,0,45,21,26,primary [kWh/m2],0.00677542,xgb25
2,0,-45,19,24,heat_load [kWh/m2],0.0467935,xgb25
2,0,-45,19,24,cool_load [kWh/m2],0.0182023,xgb25
2,0,-45,19,24,light_load [kWh/m2],0.00682729,xgb25
2,0,-45,19,24,primary [kWh/m2],0.0111849,xgb25
2,0,-45,19,26,heat_load [kWh/m2],0.0572142,xgb25
2,0,-45,19,26,cool_load [kWh/m2],0.0233859,xgb25
2,0,-45,19,26,light_load [kWh/m2],0.00769631,xgb25
2,0,-45,19,26,primary [kWh/m2],0.0119003,xgb25
2,0,-45,21,24,heat_load [kWh/m2],0.0268981,xgb25
2,0,-45,21,24,cool_load [kWh/m2],0.0201095,xgb25
2,0,-45,21,24,light_load [kWh/m2],0.00744383,xgb25
2,0,-45,21,24,primary [kWh/m2],0.0100549,xgb25
2,0,-45,21,26,heat_load [kWh/m2],0.0375286,xgb25
2,0,-45,21,26,cool_load [kWh/m2],0.0199851,xgb25
2,0,-45,21,26,light_load [kWh/m2],0.00682054,xgb25
2,0,-45,21,26,primary [kWh/m2],0.0101064,xgb25
2,1,0,19,24,heat_load [kWh/m2],0.0708692,xgb25
2,1,0,19,24,cool_load [kWh/m2],0.0193796,xgb25
2,1,0,19,24,light_load [kWh/m2],0.00727114,xgb25
2,1,0,19,24,primary [kWh/m2],0.011878,xgb25
2,1,0,19,26,heat_load [kWh/m2],0.10131,xgb25
2,1,0,19,26,cool_load [kWh/m2],0.0225618,xgb25
2,1,0,19,26,light_load [kWh/m2],0.0090802,xgb25
2,1,0,19,26,primary [kWh/m2],0.015265,xgb25
2,1,0,21,24,heat_load [kWh/m2],0.0446348,xgb25
2,1,0,21,24,cool_load [kWh/m2],0.0212292,xgb25
2,1,0,21,24,light_load [kWh/m2],0.00795271,xgb25
2,1,0,21,24,primary [kWh/m2],0.00971252,xgb25
2,1,0,21,26,heat_load [kWh/m2],0.0717365,xgb25
2,1,0,21,26,cool_load [kWh/m2],0.0216154,xgb25
2,1,0,21,26,light_load [kWh/m2],0.00969323,xgb25
2,1,0,21,26,primary [kWh/m2],0.011617,xgb25
2,1,45,19,24,heat_load [kWh/m2],0.0388166,xgb25
2,1,45,19,24,cool_load [kWh/m2],0.0181379,xgb25
2,1,45,19,24,light_load [kWh/m2],0.00970808,xgb25
2,1,45,19,24,primary [kWh/m2],0.00924191,xgb25
2,1,45,19,26,heat_load [kWh/m2],0.0433748,xgb25
2,1,45,19,26,cool_load [kWh/m2],0.0207665,xgb25
2,1,45,19,26,light_load [kWh/m2],0.0101511,xgb25
2,1,45,19,26,primary [kWh/m2],0.00852672,xgb25
2,1,45,21,24,heat_load [kWh/m2],0.024481,xgb25
2,1,45,21,24,cool_load [kWh/m2],0.0170925,xgb25
2,1,45,21,24,light_load [kWh/m2],0.0097534,xgb25
2,1,45,21,24,primary [kWh/m2],0.00759093,xgb25
2,1,45,21,26,heat_load [kWh/m2],0.0393637,xgb25
2,1,45,21,26,cool_load [kWh/m2],0.021029,xgb25
2,1,45,21,26,light_load [kWh/m2],0.0101017,xgb25
2,1,45,21,26,primary [kWh/m2],0.00653028,xgb25
2,1,-45,19,24,heat_load [kWh/m2],0.0464642,xgb25
2,1,-45,19,24,cool_load [kWh/m2],0.0193409,xgb25
2,1,-45,19,24,light_load [kWh/m2],0.00724402,xgb25
2,1,-45,19,24,primary [kWh/m2],0.0109732,xgb25
2,1,-45,19,26,heat_load [kWh/m2],0.0620356,xgb25
2,1,-45,19,26,cool_load [kWh/m2],0.0205851,xgb25
2,1,-45,19,26,light_load [kWh/m2],0.0076461,xgb25
2,1,-45,19,26,primary [kWh/m2],0.0113569,xgb25
2,1,-45,21,24,heat_load [kWh/m2],0.0274154,xgb25
2,1,-45,21,24,cool_load [kWh/m2],0.0175103,xgb25
2,1,-45,21,24,light_load [kWh/m2],0.00761667,xgb25
2,1,-45,21,24,primary [kWh/m2],0.00964286,xgb25
2,1,-45,21,26,heat_load [kWh/m2],0.0406928,xgb25
2,1,-45,21,26,cool_load [kWh/m2],0.0231869,xgb25
2,1,-45,21,26,light_load [kWh/m2],0.00715932,xgb25
2,1,-45,21,26,primary [kWh/m2],0.00979785,xgb25
2,2,0,19,24,heat_load [kWh/m2],0.0450437,xgb25
2,2,0,19,24,cool_load [kWh/m2],0.0168831,xgb25
2,2,0,19,24,light_load [kWh/m2],0.0139816,xgb25
2,2,0,19,24,primary [kWh/m2],0.00946362,xgb25
2,2,0,19,26,heat_load [kWh/m2],0.0502388,xgb25
2,2,0,19,26,cool_load [kWh/m2],0.0168098,xgb25
2,2,0,19,26,light_load [kWh/m2],0.013608,xgb25
2,2,0,19,26,primary [kWh/m2],0.0105858,xgb25
2,2,0,21,24,heat_load [kWh/m2],0.0335328,xgb25
2,2,0,21,24,cool_load [kWh/m2],0.0170716,xgb25
2,2,0,21,24,light_load [kWh/m2],0.0128997,xgb25
2,2,0,21,24,primary [kWh/m2],0.0084858,xgb25
2,2,0,21,26,heat_load [kWh/m2],0.0392975,xgb25
2,2,0,21,26,cool_load [kWh/m2],0.0202039,xgb25
2,2,0,21,26,light_load [kWh/m2],0.0132511,xgb25
2,2,0,21,26,primary [kWh/m2],0.0100339,xgb25
2,2,45,19,24,heat_load [kWh/m2],0.0149867,xgb25
2,2,45,19,24,cool_load [kWh/m2],0.0162908,xgb25
2,2,45,19,24,light_load [kWh/m2],0.0125699,xgb25
2,2,45,19,24,primary [kWh/m2],0.00753372,xgb25
2,2,45,19,26,heat_load [kWh/m2],0.0147605,xgb25
2,2,45,19,26,cool_load [kWh/m2],0.0159364,xgb25
2,2,45,19,26,light_load [kWh/m2],0.012516,xgb25
2,2,45,19,26,primary [kWh/m2],0.0068962,xgb25
2,2,45,21,24,heat_load [kWh/m2],0.00993637,xgb25
2,2,45,21,24,cool_load [kWh/m2],0.0150039,xgb25
2,2,45,21,24,light_load [kWh/m2],0.0123904,xgb25
2,2,45,21,24,primary [kWh/m2],0.00590596,xgb25
2,2,45,21,26,heat_load [kWh/m2],0.0122271,xgb25
2,2,45,21,26,cool_load [kWh/m2],0.0181128,xgb25
2,2,45,21,26,light_load [kWh/m2],0.01185,xgb25
2,2,45,21,26,primary [kWh/m2],0.00551354,xgb25
2,2,-45,19,24,heat_load [kWh/m2],0.0285658,xgb25
2,2,-45,19,24,cool_load [kWh/m2],0.0162848,xgb25
2,2,-45,19,24,light_load [kWh/m2],0.00805022,xgb25
2,2,-45,19,24,primary [kWh/m2],0.00946681,xgb25
2,2,-45,19,26,heat_load [kWh/m2],0.0320591,xgb25
2,2,-45,19,26,cool_load [kWh/m2],0.0181758,xgb25
2,2,-45,19,26,light_load [kWh/m2],0.00774675,xgb25
2,2,-45,19,26,primary [kWh/m2],0.0113215,xgb25
2,2,-45,21,24,heat_load [kWh/m2],0.0183678,xgb25
2,2,-45,21,24,cool_load [kWh/m2],0.0167683,xgb25
2,2,-45,21,24,light_load [kWh/m2],0.00880343,xgb25
2,2,-45,21,24,primary [kWh/m2],0.00897654,xgb25
2,2,-45,21,26,heat_load [kWh/m2],0.0257854,xgb25
2,2,-45,21,26,cool_load [kWh/m2],0.0207704,xgb25
2,2,-45,21,26,light_load [kWh/m2],0.00802372,xgb25
2,2,-45,21,26,primary [kWh/m2],0.00893791,xgb25
2,3,0,19,24,heat_load [kWh/m2],0.0697424,xgb25
2,3,0,19,24,cool_load [kWh/m2],0.0205299,xgb25
2,3,0,19,24,light_load [kWh/m2],0.0081769,xgb25
2,3,0,19,24,primary [kWh/m2],0.0131626,xgb25
2,3,0,19,26,heat_load [kWh/m2],0.0901697,xgb25
2,3,0,19,26,cool_load [kWh/m2],0.0256133,xgb25
2,3,0,19,26,light_load [kWh/m2],0.00796963,xgb25
2,3,0,19,26,primary [kWh/m2],0.0113043,xgb25
2,3,0,21,24,heat_load [kWh/m2],0.0388644,xgb25
2,3,0,21,24,cool_load [kWh/m2],0.0201337,xgb25
2,3,0,21,24,light_load [kWh/m2],0.00835878,xgb25
2,3,0,21,24,primary [kWh/m2],0.0111973,xgb25
2,3,0,21,26,heat_load [kWh/m2],0.0624565,xgb25
2,3,0,21,26,cool_load [kWh/m2],0.0210183,xgb25
2,3,0,21,26,light_load [kWh/m2],0.00807899,xgb25
2,3,0,21,26,primary [kWh/m2],0.0112549,xgb25
2,3,45,19,24,heat_load [kWh/m2],0.0447699,xgb25
2,3,45,19,24,cool_load [kWh/m2],0.0195219,xgb25
2,3,45,19,24,light_load [kWh/m2],0.00779569,xgb25
2,3,45,19,24,primary [kWh/m2],0.00940697,xgb25
2,3,45,19,26,heat_load [kWh/m2],0.0489325,xgb25
2,3,45,19,26,cool_load [kWh/m2],0.0206428,xgb25
2,3,45,19,26,light_load [kWh/m2],0.00957745,xgb25
2,3,45,19,26,primary [kWh/m2],0.00918501,xgb25
2,3,45,21,24,heat_load [kWh/m2],0.0229691,xgb25
2,3,45,21,24,cool_load [kWh/m2],0.0180331,xgb25
2,3,45,21,24,light_load [kWh/m2],0.00933118,xgb25
2,3,45,21,24,primary [kWh/m2],0.00746104,xgb25
2,3,45,21,26,heat_load [kWh/m2],0.0349262,xgb25
2,3,45,21,26,cool_load [kWh/m2],0.0197792,xgb25
2,3,45,21,26,light_load [kWh/m2],0.00787781,xgb25
2,3,45,21,26,primary [kWh/m2],0.00698301,xgb25
2,3,-45,19,24,heat_load [kWh/m2],0.0476176,xgb25
2,3,-45,19,24,cool_load [kWh/m2],0.0184448,xgb25
2,3,-45,19,24,light_load [kWh/m2],0.00773247,xgb25
2,3,-45,19,24,primary [kWh/m2],0.0115445,xgb25
2,3,-45,19,26,heat_load [kWh/m2],0.0493648,xgb25
2,3,-45,19,26,cool_load [kWh/m2],0.0218424,xgb25
2,3,-45,19,26,light_load [kWh/m2],0.00693818,xgb25
2,3,-45,19,26,primary [kWh/m2],0.0122888,xgb25
2,3,-45,21,24,heat_load [kWh/m2],0.0263739,xgb25
2,3,-45,21,24,cool_load [kWh/m2],0.0201412,xgb25
2,3,-45,21,24,light_load [kWh/m2],0.00702708,xgb25
2,3,-45,21,24,primary [kWh/m2],0.0101049,xgb25
2,3,-45,21,26,heat_load [kWh/m2],0.0365608,xgb25
2,3,-45,21,26,cool_load [kWh/m2],0.0218612,xgb25
2,3,-45,21,26,light_load [kWh/m2],0.00734234,xgb25
2,3,-45,21,26,primary [kWh/m2],0.00939701,xgb25
2,4,0,19,24,heat_load [kWh/m2],0.0776904,xgb25
2,4,0,19,24,cool_load [kWh/m2],0.0234445,xgb25
2,4,0,19,24,light_load [kWh/m2],0.00809767,xgb25
2,4,0,19,24,primary [kWh/m2],0.0123951,xgb25
2,4,0,19,26,heat_load [kWh/m2],0.101486,xgb25
2,4,0,19,26,cool_load [kWh/m2],0.0228033,xgb25
2,4,0,19,26,light_load [kWh/m2],0.00883103,xgb25
2,4,0,19,26,primary [kWh/m2],0.0138451,xgb25
2,4,0,21,24,heat_load [kWh/m2],0.0390977,xgb25
2,4,0,21,24,cool_load [kWh/m2],0.0215151,xgb25
2,4,0,21,24,light_load [kWh/m2],0.00731396,xgb25
2,4,0,21,24,primary [kWh/m2],0.0106847,xgb25
2,4,0,21,26,heat_load [kWh/m2],0.0663081,xgb25
2,4,0,21,26,cool_load [kWh/m2],0.0231576,xgb25
2,4,0,21,26,light_load [kWh/m2],0.00742412,xgb25
2,4,0,21,26,primary [kWh/m2],0.0114823,xgb25
2,4,45,19,24,heat_load [kWh/m2],0.036934,xgb25
2,4,45,19,24,cool_load [kWh/m2],0.0176378,xgb25
2,4,45,19,24,light_load [kWh/m2],0.00828342,xgb25
2,4,45,19,24,primary [kWh/m2],0.0101232,xgb25
2,4,45,19,26,heat_load [kWh/m2],0.0462888,xgb25
2,4,45,19,26,cool_load [kWh/m2],0.0181547,xgb25
2,4,45,19,26,light_load [kWh/m2],0.00900329,xgb25
2,4,45,19,26,primary [kWh/m2],0.00858395,xgb25
2,4,45,21,24,heat_load [kWh/m2],0.0258494,xgb25
2,4,45,21,24,cool_load [kWh/m2],0.0209218,xgb25
2,4,45,21,24,light_load [kWh/m2],0.00863981,xgb25
2,4,45,21,24,primary [kWh/m2],0.00731873,xgb25
2,4,45,21,26,heat_load [kWh/m2],0.0315665,xgb25
2,4,45,21,26,cool_load [kWh/m2],0.0180086,xgb25
2,4,45,21,26,light_load [kWh/m2],0.0097187,xgb25
2,4,45,21,26,primary [kWh/m2],0.00743527,xgb25
2,4,-45,19,24,heat_load [kWh/m2],0.0571393,xgb25
2,4,-45,19,24,cool_load [kWh/m2],0.0175465,xgb25
2,4,-45,19,24,light_load [kWh/m2],0.00846963,xgb25
2,4,-45,19,24,primary [kWh/m2],0.0109522,xgb25
2,4,-45,19,26,heat_load [kWh/m2],0.0535981,xgb25
2,4,-45,19,26,cool_load [kWh/m2],0.0203779,xgb25
2,4,-45,19,26,light_load [kWh/m2],0.007274,xgb25
2,4,-45,19,26,primary [kWh/m2],0.0121381,xgb25
2,4,-45,21,24,heat_load [kWh/m2],0.0278257,xgb25
2,4,-45,21,24,cool_load [kWh/m2],0.0172512,xgb25
2,4,-45,21,24,light_load [kWh/m2],0.00706901,xgb25
2,4,-45,21,24,primary [kWh/m2],0.0100516,xgb25
2,4,-45,21,26,heat_load [kWh/m2],0.0399201,xgb25
2,4,-45,21,26,cool_load [kWh/m2],0.0221038,xgb25
2,4,-45,21,26,light_load [kWh/m2],0.00784999,xgb25
2,4,-45,21,26,primary [kWh/m2],0.00859583,xgb25
3,0,0,19,24,heat_load [kWh/m2],0.0945725,xgb25
3,0,0,19,24,cool_load [kWh/m2],0.0326131,xgb25
3,0,0,19,24,light_load [kWh/m2],0.00857165,xgb25
3,0,0,19,24,primary [kWh/m2],0.0189717,xgb25
3,0,0,19,26,heat_load [kWh/m2],0.101134,xgb25
3,0,0,19,26,cool_load [kWh/m2],0.0440572,xgb25
3,0,0,19,26,light_load [kWh/m2],0.00864907,xgb25
3,0,0,19,26,primary [kWh/m2],0.0201978,xgb25
3,0,0,21,24,heat_load [kWh/m2],0.0645528,xgb25
3,0,0,21,24,cool_load [kWh/m2],0.0297609,xgb25
3,0,0,21,24,light_load [kWh/m2],0.00790573,xgb25
3,0,0,21,24,primary [kWh/m2],0.0139222,xgb25
3,0,0,21,26,heat_load [kWh/m2],0.0858825,xgb25
3,0,0,21,26,cool_load [kWh/m2],0.045314,xgb25
3,0,0,21,26,light_load [kWh/m2],0.0083269,xgb25
3,0,0,21,26,primary [kWh/m2],0.0144311,xgb25
3,0,45,19,24,heat_load [kWh/m2],0.0649098,xgb25
3,0,45,19,24,cool_load [kWh/m2],0.0319467,xgb25
3,0,45,19,24,light_load [kWh/m2],0.00828597,xgb25
3,0,45,19,24,primary [kWh/m2],0.0177459,xgb25
3,0,45,19,26,heat_load [kWh/m2],0.0690024,xgb25
3,0,45,19,26,cool_load [kWh/m2],0.041565,xgb25
3,0,45,19,26,light_load [kWh/m2],0.00688576,xgb25
3,0,45,19,26,primary [kWh/m2],0.0171687,xgb25
3,0,45,21,24,heat_load [kWh/m2],0.0370533,xgb25
3,0,45,21,24,cool_load [kWh/m2],0.0303838,xgb25
3,0,45,21,24,light_load [kWh/m2],0.00878099,xgb25
3,0,45,21,24,primary [kWh/m2],0.0112965,xgb25
3,0,45,21,26,heat_load [kWh/m2],0.0477665,xgb25
3,0,45,21,26,cool_load [kWh/m2],0.0425315,xgb25
3,0,45,21,26,light_load [kWh/m2],0.00904002,xgb25
3,0,45,21,26,primary [kWh/m2],0.0124676,xgb25
3,0,-45,19,24,heat_load [kWh/m2],0.063346,xgb25
3,0,-45,19,24,cool_load [kWh/m2],0.0282227,xgb25
3,0,-45,19,24,light_load [kWh/m2],0.00742688,xgb25
3,0,-45,19,24,primary [kWh/m2],0.0180496,xgb25
3,0,-45,19,26,heat_load [kWh/m2],0.0731867,xgb25
3,0,-45,19,26,cool_load [kWh/m2],0.0434282,xgb25
3,0,-45,19,26,light_load [kWh/m2],0.00809932,xgb25
3,0,-45,19,26,primary [kWh/m2],0.0215052,xgb25
3,0,-45,21,24,heat_load [kWh/m2],0.0334253,xgb25
3,0,-45,21,24,cool_load [kWh/m2],0.027364,xgb25
3,0,-45,21,24,light_load [kWh/m2],0.00753538,xgb25
3,0,-45,21,24,primary [kWh/m2],0.0161158,xgb25
3,0,-45,21,26,heat_load [kWh/m2],0.0632957,xgb25
3,0,-45,21,26,cool_load [kWh/m2],0.0394403,xgb25
3,0,-45,21,26,light_load [kWh/m2],0.00821785,xgb25
3,0,-45,21,26,primary [kWh/m2],0.016223,xgb25
3,1,0,19,24,heat_load [kWh/m2],0.0947373,xgb25
3,1,0,19,24,cool_load [kWh/m2],0.0351526,xgb25
3,1,0,19,24,light_load [kWh/m2],0.0102813,xgb25
3,1,0,19,24,primary [kWh/m2],0.0207714,xgb25
3,1,0,19,26,heat_load [kWh/m2],0.125887,xgb25
3,1,0,19,26,cool_load [kWh/m2],0.0455764,xgb25
3,1,0,19,26,light_load [kWh/m2],0.0106651,xgb25
3,1,0,19,26,primary [kWh/m2],0.0185803,xgb25
3,1,0,21,24,heat_load [kWh/m2],0.0647928,xgb25
3,1,0,21,24,cool_load [kWh/m2],0.0334155,xgb25
3,1,0,21,24,light_load [kWh/m2],0.00920909,xgb25
3,1,0,21,24,primary [kWh/m2],0.0142151,xgb25
3,1,0,21,26,heat_load [kWh/m2],0.0930057,xgb25
3,1,0,21,26,cool_load [kWh/m2],0.0532042,xgb25
3,1,0,21,26,light_load [kWh/m2],0.00834904,xgb25
3,1,0,21,26,primary [kWh/m2],0.0142127,xgb25
3,1,45,19,24,heat_load [kWh/m2],0.0654163,xgb25
3,1,45,19,24,cool_load [kWh/m2],0.0315965,xgb25
3,1,45,19,24,light_load [kWh/m2],0.00909213,xgb25
3,1,45,19,24,primary [kWh/m2],0.0169512,xgb25
3,1,45,19,26,heat_load [kWh/m2],0.0661875,xgb25
3,1,45,19,26,cool_load [kWh/m2],0.0448811,xgb25
3,1,45,19,26,light_load [kWh/m2],0.00894633,xgb25
3,1,45,19,26,primary [kWh/m2],0.0160548,xgb25
3,1,45,21,24,heat_load [kWh/m2],0.0401054,xgb25
3,1,45,21,24,cool_load [kWh/m2],0.0290287,xgb25
3,1,45,21,24,light_load [kWh/m2],0.00925441,xgb25
3,1,45,21,24,primary [kWh/m2],0.0114317,xgb25
3,1,45,21,26,heat_load [kWh/m2],0.0520109,xgb25
3,1,45,21,26,cool_load [kWh/m2],0.0455431,xgb25
3,1,45,21,26,light_load [kWh/m2],0.00864429,xgb25
3,1,45,21,26,primary [kWh/m2],0.0118162,xgb25
3,1,-45,19,24,heat_load [kWh/m2],0.0622824,xgb25
3,1,-45,19,24,cool_load [kWh/m2],0.0331158,xgb25
3,1,-45,19,24,light_load [kWh/m2],0.0074542,xgb25
3,1,-45,19,24,primary [kWh/m2],0.0179662,xgb25
3,1,-45,19,26,heat_load [kWh/m2],0.0624669,xgb25
3,1,-45,19,26,cool_load [kWh/m2],0.0418174,xgb25
3,1,-45,19,26,light_load [kWh/m2],0.00706258,xgb25
3,1,-45,19,26,primary [kWh/m2],0.0202269,xgb25
3,1,-45,21,24,heat_load [kWh/m2],0.0377162,xgb25
3,1,-45,21,24,cool_load [kWh/m2],0.0317771,xgb25
3,1,-45,21,24,light_load [kWh/m2],0.00907794,xgb25
3,1,-45,21,24,primary [kWh/m2],0.0138335,xgb25
3,1,-45,21,26,heat_load [kWh/m2],0.0547546,xgb25
3,1,-45,21,26,cool_load [kWh/m2],0.0403137,xgb25
3,1,-45,21,26,light_load [kWh/m2],0.00721638,xgb25
3,1,-45,21,26,primary [kWh/m2],0.0149818,xgb25
3,2,0,19,24,heat_load [kWh/m2],0.0826059,xgb25
3,2,0,19,24,cool_load [kWh/m2],0.0281971,xgb25
3,2,0,19,24,light_load [kWh/m2],0.0125345,xgb25
3,2,0,19,24,primary [kWh/m2],0.0143331,xgb25
3,2,0,19,26,heat_load [kWh/m2],0.085097,xgb25
3,2,0,19,26,cool_load [kWh/m2],0.0447042,xgb25
3,2,0,19,26,light_load [kWh/m2],0.0137484,xgb25
3,2,0,19,26,primary [kWh/m2],0.0153813,xgb25
3,2,0,21,24,heat_load [kWh/m2],0.0508043,xgb25
3,2,0,21,24,cool_load [kWh/m2],0.0377803,xgb25
3,2,0,21,24,light_load [kWh/m2],0.0130659,xgb25
3,2,0,21,24,primary [kWh/m2],0.0122443,xgb25
3,2,0,21,26,heat_load [kWh/m2],0.0615453,xgb25
3,2,0,21,26,cool_load [kWh/m2],0.0473863,xgb25
3,2,0,21,26,light_load [kWh/m2],0.0145447,xgb25
3,2,0,21,26,primary [kWh/m2],0.013784,xgb25
3,2,45,19,24,heat_load [kWh/m2],0.0273474,xgb25
3,2,45,19,24,cool_load [kWh/m2],0.0273288,xgb25
3,2,45,19,24,light_load [kWh/m2],0.0129189,xgb25
3,2,45,19,24,primary [kWh/m2],0.0133003,xgb25
3,2,45,19,26,heat_load [kWh/m2],0.0256201,xgb25
3,2,45,19,26,cool_load [kWh/m2],0.0401393,xgb25
3,2,45,19,26,light_load [kWh/m2],0.0117833,xgb25
3,2,45,19,26,primary [kWh/m2],0.0152562,xgb25
3,2,45,21,24,heat_load [kWh/m2],0.0216847,xgb25
3,2,45,21,24,cool_load [kWh/m2],0.0305426,xgb25
3,2,45,21,24,light_load [kWh/m2],0.0127235,xgb25
3,2,45,21,24,primary [kWh/m2],0.00851893,xgb25
3,2,45,21,26,heat_load [kWh/m2],0.0212512,xgb25
3,2,45,21,26,cool_load [kWh/m2],0.0411414,xgb25
3,2,45,21,26,light_load [kWh/m2],0.0131307,xgb25
3,2,45,21,26,primary [kWh/m2],0.00848435,xgb25
3,2,-45,19,24,heat_load [kWh/m2],0.0439441,xgb25
3,2,-45,19,24,cool_load [kWh/m2],0.0307898,xgb25
3,2,-45,19,24,light_load [kWh/m2],0.0102196,xgb25
3,2,-45,19,24,primary [kWh/m2],0.0152345,xgb25
3,2,-45,19,26,heat_load [kWh/m2],0.0399024,xgb25
3,2,-45,19,26,cool_load [kWh/m2],0.0440484,xgb25
3,2,-45,19,26,light_load [kWh/m2],0.00856951,xgb25
3,2,-45,19,26,primary [kWh/m2],0.0176252,xgb25
3,2,-45,21,24,heat_load [kWh/m2],0.0296315,xgb25
3,2,-45,21,24,cool_load [kWh/m2],0.0261134,xgb25
3,2,-45,21,24,light_load [kWh/m2],0.00980509,xgb25
3,2,-45,21,24,primary [kWh/m2],0.0130579,xgb25
3,2,-45,21,26,heat_load [kWh/m2],0.0355237,xgb25
3,2,-45,21,26,cool_load [kWh/m2],0.0403832,xgb25
3,2,-45,21,26,light_load [kWh/m2],0.00935388,xgb25
3,2,-45,21,26,primary [kWh/m2],0.0154656,xgb25
3,3,0,19,24,heat_load [kWh/m2],0.101893,xgb25
3,3,0,19,24,cool_load [kWh/m2],0.0335573,xgb25
3,3,0,19,24,light_load [kWh/m2],0.00904206,xgb25
3,3,0,19,24,primary [kWh/m2],0.0179454,xgb25
3,3,0,19,26,heat_load [kWh/m2],0.101197,xgb25
3,3,0,19,26,cool_load [kWh/m2],0.0469979,xgb25
3,3,0,19,26,light_load [kWh/m2],0.00827144,xgb25
3,3,0,19,26,primary [kWh/m2],0.0204325,xgb25
3,3,0,21,24,heat_load [kWh/m2],0.0643202,xgb25
3,3,0,21,24,cool_load [kWh/m2],0.0321812,xgb25
3,3,0,21,24,light_load [kWh/m2],0.00845369,xgb25
3,3,0,21,24,primary [kWh/m2],0.014791,xgb25
3,3,0,21,26,heat_load [kWh/m2],0.0841367,xgb25
3,3,0,21,26,cool_load [kWh/m2],0.0456672,xgb25
3,3,0,21,26,light_load [kWh/m2],0.00773192,xgb25
3,3,0,21,26,primary [kWh/m2],0.0141707,xgb25
3,3,45,19,24,heat_load [kWh/m2],0.0608186,xgb25
3,3,45,19,24,cool_load [kWh/m2],0.0334694,xgb25
3,3,45,19,24,light_load [kWh/m2],0.00868053,xgb25
3,3,45,19,24,primary [kWh/m2],0.0153664,xgb25
3,3,45,19,26,heat_load [kWh/m2],0.0780743,xgb25
3,3,45,19,26,cool_load [kWh/m2],0.0481322,xgb25
3,3,45,19,26,light_load [kWh/m2],0.00925436,xgb25
3,3,45,19,26,primary [kWh/m2],0.0163906,xgb25
3,3,45,21,24,heat_load [kWh/m2],0.0409606,xgb25
3,3,45,21,24,cool_load [kWh/m2],0.0323572,xgb25
3,3,45,21,24,light_load [kWh/m2],0.00911304,xgb25
3,3,45,21,24,primary [kWh/m2],0.0104217,xgb25
3,3,45,21,26,heat_load [kWh/m2],0.0564218,xgb25
3,3,45,21,26,cool_load [kWh/m2],0.0420527,xgb25
3,3,45,21,26,light_load [kWh/m2],0.00909241,xgb25
3,3,45,21,26,primary [kWh/m2],0.0124471,xgb25
3,3,-45,19,24,heat_load [kWh/m2],0.053071,xgb25
3,3,-45,19,24,cool_load [kWh/m2],0.0279909,xgb25
3,3,-45,19,24,light_load [kWh/m2],0.00811636,xgb25
3,3,-45,19,24,primary [kWh/m2],0.0195501,xgb25
3,3,-45,19,26,heat_load [kWh/m2],0.0724548,xgb25
3,3,-45,19,26,cool_load [kWh/m2],0.0396919,xgb25
3,3,-45,19,26,light_load [kWh/m2],0.00952812,xgb25
3,3,-45,19,26,primary [kWh/m2],0.0209434,xgb25
3,3,-45,21,24,heat_load [kWh/m2],0.0333237,xgb25
3,3,-45,21,24,cool_load [kWh/m2],0.0283935,xgb25
3,3,-45,21,24,light_load [kWh/m2],0.0072247,xgb25
3,3,-45,21,24,primary [kWh/m2],0.0173768,xgb25
3,3,-45,21,26,heat_load [kWh/m2],0.0498651,xgb25
3,3,-45,21,26,cool_load [kWh/m2],0.0397905,xgb25
3,3,-45,21,26,light_load [kWh/m2],0.00806604,xgb25
3,3,-45,21,26,primary [kWh/m2],0.0189508,xgb25
3,4,0,19,24,heat_load [kWh/m2],0.0986076,xgb25
3,4,0,19,24,cool_load [kWh/m2],0.0365383,xgb25
3,4,0,19,24,light_load [kWh/m2],0.00824638,xgb25
3,4,0,19,24,primary [kWh/m2],0.0199284,xgb25
3,4,0,19,26,heat_load [kWh/m2],0.103408,xgb25
3,4,0,19,26,cool_load [kWh/m2],0.0441886,xgb25
3,4,0,19,26,light_load [kWh/m2],0.00842753,xgb25
3,4,0,19,26,primary [kWh/m2],0.0238809,xgb25
3,4,0,21,24,heat_load [kWh/m2],0.0626404,xgb25
3,4,0,21,24,cool_load [kWh/m2],0.032391,xgb25
3,4,0,21,24,light_load [kWh/m2],0.00828765,xgb25
3,4,0,21,24,primary [kWh/m2],0.0132673,xgb25
3,4,0,21,26,heat_load [kWh/m2],0.0753077,xgb25
3,4,0,21,26,cool_load [kWh/m2],0.0483035,xgb25
3,4,0,21,26,light_load [kWh/m2],0.0086361,xgb25
3,4,0,21,26,primary [kWh/m2],0.0143087,xgb25
3,4,45,19,24,heat_load [kWh/m2],0.0786615,xgb25
3,4,45,19,24,cool_load [kWh/m2],0.0340771,xgb25
