climate,obstacle,orientation,heat_SP,cool_SP,load,sampling_method,num_inputs,cvrmse,model
2,4,-45,19,26,light_load [kWh/m2],LHS_maximin,2,0.00487983,xgb_lr0.1
2,4,-45,19,26,light_load [kWh/m2],LHS_maximin,8,0.00445604,xgb_lr0.1
2,4,-45,19,26,light_load [kWh/m2],mipt,2,0.00440516,xgb_lr0.1
2,4,-45,19,26,light_load [kWh/m2],mipt,8,0.00420983,xgb_lr0.1
2,4,-45,19,26,light_load [kWh/m2],mipt_full,2,0.00428542,xgb_lr0.1
2,4,-45,19,26,light_load [kWh/m2],mipt_full,8,0.00425231,xgb_lr0.1
2,4,-45,19,26,primary [kWh/m2],LHS_maximin,2,0.0069488,xgb_lr0.1
2,4,-45,19,26,primary [kWh/m2],LHS_maximin,8,0.00609734,xgb_lr0.1
2,4,-45,19,26,primary [kWh/m2],mipt,2,0.00647086,xgb_lr0.1
2,4,-45,19,26,primary [kWh/m2],mipt,8,0.00554197,xgb_lr0.1
2,4,-45,19,26,primary [kWh/m2],mipt_full,2,0.00587797,xgb_lr0.1
2,4,-45,19,26,primary [kWh/m2],mipt_full,8,0.00587618,xgb_lr0.1
2,4,-45,21,24,heat_load [kWh/m2],LHS_maximin,2,0.0139665,xgb_lr0.1
2,4,-45,21,24,heat_load [kWh/m2],LHS_maximin,8,0.0129576,xgb_lr0.1
2,4,-45,21,24,heat_load [kWh/m2],mipt,2,0.0117658,xgb_lr0.1
2,4,-45,21,24,heat_load [kWh/m2],mipt,8,0.0113411,xgb_lr0.1
2,4,-45,21,24,heat_load [kWh/m2],mipt_full,2,0.0117763,xgb_lr0.1
2,4,-45,21,24,heat_load [kWh/m2],mipt_full,8,0.0113031,xgb_lr0.1
2,4,-45,21,24,cool_load [kWh/m2],LHS_maximin,2,0.0110451,xgb_lr0.1
2,4,-45,21,24,cool_load [kWh/m2],LHS_maximin,8,0.0101972,xgb_lr0.1
2,4,-45,21,24,cool_load [kWh/m2],mipt,2,0.00984489,xgb_lr0.1
2,4,-45,21,24,cool_load [kWh/m2],mipt,8,0.00872829,xgb_lr0.1
2,4,-45,21,24,cool_load [kWh/m2],mipt_full,2,0.00947651,xgb_lr0.1
2,4,-45,21,24,cool_load [kWh/m2],mipt_full,8,0.0087566,xgb_lr0.1
2,4,-45,21,24,light_load [kWh/m2],LHS_maximin,2,0.00469318,xgb_lr0.1
2,4,-45,21,24,light_load [kWh/m2],LHS_maximin,8,0.00454923,xgb_lr0.1
2,4,-45,21,24,light_load [kWh/m2],mipt,2,0.00432287,xgb_lr0.1
2,4,-45,21,24,light_load [kWh/m2],mipt,8,0.00421331,xgb_lr0.1
2,4,-45,21,24,light_load [kWh/m2],mipt_full,2,0.00437156,xgb_lr0.1
2,4,-45,21,24,light_load [kWh/m2],mipt_full,8,0.00424336,xgb_lr0.1
2,4,-45,21,24,primary [kWh/m2],LHS_maximin,2,0.00554168,xgb_lr0.1
2,4,-45,21,24,primary [kWh/m2],LHS_maximin,8,0.00522122,xgb_lr0.1
2,4,-45,21,24,primary [kWh/m2],mipt,2,0.00501872,xgb_lr0.1
2,4,-45,21,24,primary [kWh/m2],mipt,8,0.00480883,xgb_lr0.1
2,4,-45,21,24,primary [kWh/m2],mipt_full,2,0.00507721,xgb_lr0.1
2,4,-45,21,24,primary [kWh/m2],mipt_full,8,0.0045463,xgb_lr0.1
2,4,-45,21,26,heat_load [kWh/m2],LHS_maximin,2,0.0211622,xgb_lr0.1
2,4,-45,21,26,heat_load [kWh/m2],LHS_maximin,8,0.0173575,xgb_lr0.1
2,4,-45,21,26,heat_load [kWh/m2],mipt,2,0.0166279,xgb_lr0.1
2,4,-45,21,26,heat_load [kWh/m2],mipt,8,0.0159796,xgb_lr0.1
2,4,-45,21,26,heat_load [kWh/m2],mipt_full,2,0.0160676,xgb_lr0.1
2,4,-45,21,26,heat_load [kWh/m2],mipt_full,8,0.0169476,xgb_lr0.1
2,4,-45,21,26,cool_load [kWh/m2],LHS_maximin,2,0.0123048,xgb_lr0.1
2,4,-45,21,26,cool_load [kWh/m2],LHS_maximin,8,0.0112317,xgb_lr0.1
2,4,-45,21,26,cool_load [kWh/m2],mipt,2,0.0103878,xgb_lr0.1
2,4,-45,21,26,cool_load [kWh/m2],mipt,8,0.00990278,xgb_lr0.1
2,4,-45,21,26,cool_load [kWh/m2],mipt_full,2,0.0105433,xgb_lr0.1
2,4,-45,21,26,cool_load [kWh/m2],mipt_full,8,0.00941515,xgb_lr0.1
2,4,-45,21,26,light_load [kWh/m2],LHS_maximin,2,0.00471528,xgb_lr0.1
2,4,-45,21,26,light_load [kWh/m2],LHS_maximin,8,0.0045011,xgb_lr0.1
2,4,-45,21,26,light_load [kWh/m2],mipt,2,0.00440724,xgb_lr0.1
2,4,-45,21,26,light_load [kWh/m2],mipt,8,0.00408914,xgb_lr0.1
2,4,-45,21,26,light_load [kWh/m2],mipt_full,2,0.00434338,xgb_lr0.1
2,4,-45,21,26,light_load [kWh/m2],mipt_full,8,0.0040443,xgb_lr0.1
2,4,-45,21,26,primary [kWh/m2],LHS_maximin,2,0.00541762,xgb_lr0.1
2,4,-45,21,26,primary [kWh/m2],LHS_maximin,8,0.00511075,xgb_lr0.1
2,4,-45,21,26,primary [kWh/m2],mipt,2,0.00474117,xgb_lr0.1
2,4,-45,21,26,primary [kWh/m2],mipt,8,0.00467934,xgb_lr0.1
2,4,-45,21,26,primary [kWh/m2],mipt_full,2,0.00487612,xgb_lr0.1
2,4,-45,21,26,primary [kWh/m2],mipt_full,8,0.00477466,xgb_lr0.1
3,0,0,19,24,heat_load [kWh/m2],LHS_maximin,2,0.0464597,xgb_lr0.1
3,0,0,19,24,heat_load [kWh/m2],LHS_maximin,8,0.0418231,xgb_lr0.1
3,0,0,19,24,heat_load [kWh/m2],mipt,2,0.0360176,xgb_lr0.1
3,0,0,19,24,heat_load [kWh/m2],mipt,8,0.0354909,xgb_lr0.1
3,0,0,19,24,heat_load [kWh/m2],mipt_full,2,0.0361605,xgb_lr0.1
3,0,0,19,24,heat_load [kWh/m2],mipt_full,8,0.0343896,xgb_lr0.1
3,0,0,19,24,cool_load [kWh/m2],LHS_maximin,2,0.0178067,xgb_lr0.1
3,0,0,19,24,cool_load [kWh/m2],LHS_maximin,8,0.017504,xgb_lr0.1
3,0,0,19,24,cool_load [kWh/m2],mipt,2,0.0161803,xgb_lr0.1
3,0,0,19,24,cool_load [kWh/m2],mipt,8,0.0140195,xgb_lr0.1
3,0,0,19,24,cool_load [kWh/m2],mipt_full,2,0.0155603,xgb_lr0.1
3,0,0,19,24,cool_load [kWh/m2],mipt_full,8,0.0143985,xgb_lr0.1
3,0,0,19,24,light_load [kWh/m2],LHS_maximin,2,0.00514305,xgb_lr0.1
3,0,0,19,24,light_load [kWh/m2],LHS_maximin,8,0.00512427,xgb_lr0.1
3,0,0,19,24,light_load [kWh/m2],mipt,2,0.0047109,xgb_lr0.1
3,0,0,19,24,light_load [kWh/m2],mipt,8,0.00451276,xgb_lr0.1
3,0,0,19,24,light_load [kWh/m2],mipt_full,2,0.00463099,xgb_lr0.1
3,0,0,19,24,light_load [kWh/m2],mipt_full,8,0.00445876,xgb_lr0.1
3,0,0,19,24,primary [kWh/m2],LHS_maximin,2,0.00989653,xgb_lr0.1
3,0,0,19,24,primary [kWh/m2],LHS_maximin,8,0.00960425,xgb_lr0.1
3,0,0,19,24,primary [kWh/m2],mipt,2,0.00945203,xgb_lr0.1
3,0,0,19,24,primary [kWh/m2],mipt,8,0.00871098,xgb_lr0.1
3,0,0,19,24,primary [kWh/m2],mipt_full,2,0.00939165,xgb_lr0.1
3,0,0,19,24,primary [kWh/m2],mipt_full,8,0.00821491,xgb_lr0.1
3,0,0,19,26,heat_load [kWh/m2],LHS_maximin,2,0.0530844,xgb_lr0.1
3,0,0,19,26,heat_load [kWh/m2],LHS_maximin,8,0.0523909,xgb_lr0.1
3,0,0,19,26,heat_load [kWh/m2],mipt,2,0.0418149,xgb_lr0.1
3,0,0,19,26,heat_load [kWh/m2],mipt,8,0.0382483,xgb_lr0.1
3,0,0,19,26,heat_load [kWh/m2],mipt_full,2,0.0426594,xgb_lr0.1
3,0,0,19,26,heat_load [kWh/m2],mipt_full,8,0.040467,xgb_lr0.1
3,0,0,19,26,cool_load [kWh/m2],LHS_maximin,2,0.029072,xgb_lr0.1
3,0,0,19,26,cool_load [kWh/m2],LHS_maximin,8,0.0224049,xgb_lr0.1
3,0,0,19,26,cool_load [kWh/m2],mipt,2,0.0227429,xgb_lr0.1
3,0,0,19,26,cool_load [kWh/m2],mipt,8,0.0207728,xgb_lr0.1
3,0,0,19,26,cool_load [kWh/m2],mipt_full,2,0.0229799,xgb_lr0.1
3,0,0,19,26,cool_load [kWh/m2],mipt_full,8,0.0217664,xgb_lr0.1
3,0,0,19,26,light_load [kWh/m2],LHS_maximin,2,0.00487879,xgb_lr0.1
3,0,0,19,26,light_load [kWh/m2],LHS_maximin,8,0.00496007,xgb_lr0.1
3,0,0,19,26,light_load [kWh/m2],mipt,2,0.00466095,xgb_lr0.1
3,0,0,19,26,light_load [kWh/m2],mipt,8,0.0046404,xgb_lr0.1
3,0,0,19,26,light_load [kWh/m2],mipt_full,2,0.00451027,xgb_lr0.1
3,0,0,19,26,light_load [kWh/m2],mipt_full,8,0.00459761,xgb_lr0.1
3,0,0,19,26,primary [kWh/m2],LHS_maximin,2,0.0111687,xgb_lr0.1
3,0,0,19,26,primary [kWh/m2],LHS_maximin,8,0.0108007,xgb_lr0.1
3,0,0,19,26,primary [kWh/m2],mipt,2,0.0109089,xgb_lr0.1
3,0,0,19,26,primary [kWh/m2],mipt,8,0.00932447,xgb_lr0.1
3,0,0,19,26,primary [kWh/m2],mipt_full,2,0.00991945,xgb_lr0.1
3,0,0,19,26,primary [kWh/m2],mipt_full,8,0.00945068,xgb_lr0.1
3,0,0,21,24,heat_load [kWh/m2],LHS_maximin,2,0.0265694,xgb_lr0.1
3,0,0,21,24,heat_load [kWh/m2],LHS_maximin,8,0.0293505,xgb_lr0.1
3,0,0,21,24,heat_load [kWh/m2],mipt,2,0.0228947,xgb_lr0.1
3,0,0,21,24,heat_load [kWh/m2],mipt,8,0.0217296,xgb_lr0.1
3,0,0,21,24,heat_load [kWh/m2],mipt_full,2,0.0224388,xgb_lr0.1
3,0,0,21,24,heat_load [kWh/m2],mipt_full,8,0.0225884,xgb_lr0.1
3,0,0,21,24,cool_load [kWh/m2],LHS_maximin,2,0.0175707,xgb_lr0.1
3,0,0,21,24,cool_load [kWh/m2],LHS_maximin,8,0.0168079,xgb_lr0.1
3,0,0,21,24,cool_load [kWh/m2],mipt,2,0.0157564,xgb_lr0.1
3,0,0,21,24,cool_load [kWh/m2],mipt,8,0.014283,xgb_lr0.1
3,0,0,21,24,cool_load [kWh/m2],mipt_full,2,0.01587,xgb_lr0.1
3,0,0,21,24,cool_load [kWh/m2],mipt_full,8,0.0141627,xgb_lr0.1
3,0,0,21,24,light_load [kWh/m2],LHS_maximin,2,0.00538289,xgb_lr0.1
3,0,0,21,24,light_load [kWh/m2],LHS_maximin,8,0.00517751,xgb_lr0.1
3,0,0,21,24,light_load [kWh/m2],mipt,2,0.00465516,xgb_lr0.1
3,0,0,21,24,light_load [kWh/m2],mipt,8,0.00458628,xgb_lr0.1
3,0,0,21,24,light_load [kWh/m2],mipt_full,2,0.00461889,xgb_lr0.1
3,0,0,21,24,light_load [kWh/m2],mipt_full,8,0.00445553,xgb_lr0.1
3,0,0,21,24,primary [kWh/m2],LHS_maximin,2,0.00890978,xgb_lr0.1
3,0,0,21,24,primary [kWh/m2],LHS_maximin,8,0.00748493,xgb_lr0.1
3,0,0,21,24,primary [kWh/m2],mipt,2,0.0078025,xgb_lr0.1
3,0,0,21,24,primary [kWh/m2],mipt,8,0.00715795,xgb_lr0.1
3,0,0,21,24,primary [kWh/m2],mipt_full,2,0.00756917,xgb_lr0.1
3,0,0,21,24,primary [kWh/m2],mipt_full,8,0.00704006,xgb_lr0.1
3,0,0,21,26,heat_load [kWh/m2],LHS_maximin,2,0.0346737,xgb_lr0.1
3,0,0,21,26,heat_load [kWh/m2],LHS_maximin,8,0.0385137,xgb_lr0.1
3,0,0,21,26,heat_load [kWh/m2],mipt,2,0.0340809,xgb_lr0.1
3,0,0,21,26,heat_load [kWh/m2],mipt,8,0.0301584,xgb_lr0.1
3,0,0,21,26,heat_load [kWh/m2],mipt_full,2,0.0306666,xgb_lr0.1
3,0,0,21,26,heat_load [kWh/m2],mipt_full,8,0.0295471,xgb_lr0.1
3,0,0,21,26,cool_load [kWh/m2],LHS_maximin,2,0.0243842,xgb_lr0.1
3,0,0,21,26,cool_load [kWh/m2],LHS_maximin,8,0.0230705,xgb_lr0.1
3,0,0,21,26,cool_load [kWh/m2],mipt,2,0.0227304,xgb_lr0.1
3,0,0,21,26,cool_load [kWh/m2],mipt,8,0.0211976,xgb_lr0.1
3,0,0,21,26,cool_load [kWh/m2],mipt_full,2,0.0224181,xgb_lr0.1
3,0,0,21,26,cool_load [kWh/m2],mipt_full,8,0.0204357,xgb_lr0.1
3,0,0,21,26,light_load [kWh/m2],LHS_maximin,2,0.00504099,xgb_lr0.1
3,0,0,21,26,light_load [kWh/m2],LHS_maximin,8,0.00505955,xgb_lr0.1
3,0,0,21,26,light_load [kWh/m2],mipt,2,0.0049923,xgb_lr0.1
3,0,0,21,26,light_load [kWh/m2],mipt,8,0.00469125,xgb_lr0.1
3,0,0,21,26,light_load [kWh/m2],mipt_full,2,0.00484554,xgb_lr0.1
3,0,0,21,26,light_load [kWh/m2],mipt_full,8,0.00476752,xgb_lr0.1
3,0,0,21,26,primary [kWh/m2],LHS_maximin,2,0.0096001,xgb_lr0.1
3,0,0,21,26,primary [kWh/m2],LHS_maximin,8,0.00765827,xgb_lr0.1
3,0,0,21,26,primary [kWh/m2],mipt,2,0.00836381,xgb_lr0.1
3,0,0,21,26,primary [kWh/m2],mipt,8,0.00737009,xgb_lr0.1
3,0,0,21,26,primary [kWh/m2],mipt_full,2,0.0080649,xgb_lr0.1
3,0,0,21,26,primary [kWh/m2],mipt_full,8,0.00742558,xgb_lr0.1
3,0,45,19,24,heat_load [kWh/m2],LHS_maximin,2,0.0372003,xgb_lr0.1
3,0,45,19,24,heat_load [kWh/m2],LHS_maximin,8,0.035528,xgb_lr0.1
3,0,45,19,24,heat_load [kWh/m2],mipt,2,0.0334365,xgb_lr0.1
3,0,45,19,24,heat_load [kWh/m2],mipt,8,0.0302282,xgb_lr0.1
3,0,45,19,24,heat_load [kWh/m2],mipt_full,2,0.030202,xgb_lr0.1
3,0,45,19,24,heat_load [kWh/m2],mipt_full,8,0.0296481,xgb_lr0.1
3,0,45,19,24,cool_load [kWh/m2],LHS_maximin,2,0.0182105,xgb_lr0.1
3,0,45,19,24,cool_load [kWh/m2],LHS_maximin,8,0.0170921,xgb_lr0.1
3,0,45,19,24,cool_load [kWh/m2],mipt,2,0.0153458,xgb_lr0.1
3,0,45,19,24,cool_load [kWh/m2],mipt,8,0.0150834,xgb_lr0.1
3,0,45,19,24,cool_load [kWh/m2],mipt_full,2,0.015727,xgb_lr0.1
3,0,45,19,24,cool_load [kWh/m2],mipt_full,8,0.015141,xgb_lr0.1
3,0,45,19,24,light_load [kWh/m2],LHS_maximin,2,0.00536149,xgb_lr0.1
3,0,45,19,24,light_load [kWh/m2],LHS_maximin,8,0.00510135,xgb_lr0.1
3,0,45,19,24,light_load [kWh/m2],mipt,2,0.00486593,xgb_lr0.1
3,0,45,19,24,light_load [kWh/m2],mipt,8,0.00502846,xgb_lr0.1
3,0,45,19,24,light_load [kWh/m2],mipt_full,2,0.00475959,xgb_lr0.1
3,0,45,19,24,light_load [kWh/m2],mipt_full,8,0.00465767,xgb_lr0.1
3,0,45,19,24,primary [kWh/m2],LHS_maximin,2,0.00914239,xgb_lr0.1
3,0,45,19,24,primary [kWh/m2],LHS_maximin,8,0.00875504,xgb_lr0.1
3,0,45,19,24,primary [kWh/m2],mipt,2,0.00853889,xgb_lr0.1
3,0,45,19,24,primary [kWh/m2],mipt,8,0.00758541,xgb_lr0.1
3,0,45,19,24,primary [kWh/m2],mipt_full,2,0.00825947,xgb_lr0.1
3,0,45,19,24,primary [kWh/m2],mipt_full,8,0.00776383,xgb_lr0.1
3,0,45,19,26,heat_load [kWh/m2],LHS_maximin,2,0.0367009,xgb_lr0.1
3,0,45,19,26,heat_load [kWh/m2],LHS_maximin,8,0.035077,xgb_lr0.1
3,0,45,19,26,heat_load [kWh/m2],mipt,2,0.0324202,xgb_lr0.1
3,0,45,19,26,heat_load [kWh/m2],mipt,8,0.0311104,xgb_lr0.1
3,0,45,19,26,heat_load [kWh/m2],mipt_full,2,0.0309446,xgb_lr0.1
3,0,45,19,26,heat_load [kWh/m2],mipt_full,8,0.0307159,xgb_lr0.1
3,0,45,19,26,cool_load [kWh/m2],LHS_maximin,2,0.0244019,xgb_lr0.1
3,0,45,19,26,cool_load [kWh/m2],LHS_maximin,8,0.0229298,xgb_lr0.1
3,0,45,19,26,cool_load [kWh/m2],mipt,2,0.0226375,xgb_lr0.1
3,0,45,19,26,cool_load [kWh/m2],mipt,8,0.0208071,xgb_lr0.1
3,0,45,19,26,cool_load [kWh/m2],mipt_full,2,0.0211885,xgb_lr0.1
3,0,45,19,26,cool_load [kWh/m2],mipt_full,8,0.0202232,xgb_lr0.1
3,0,45,19,26,light_load [kWh/m2],LHS_maximin,2,0.00559978,xgb_lr0.1
3,0,45,19,26,light_load [kWh/m2],LHS_maximin,8,0.00521554,xgb_lr0.1
3,0,45,19,26,light_load [kWh/m2],mipt,2,0.00494265,xgb_lr0.1
3,0,45,19,26,light_load [kWh/m2],mipt,8,0.00468346,xgb_lr0.1
3,0,45,19,26,light_load [kWh/m2],mipt_full,2,0.00490233,xgb_lr0.1
3,0,45,19,26,light_load [kWh/m2],mipt_full,8,0.00501107,xgb_lr0.1
3,0,45,19,26,primary [kWh/m2],LHS_maximin,2,0.00983892,xgb_lr0.1
3,0,45,19,26,primary [kWh/m2],LHS_maximin,8,0.00910879,xgb_lr0.1
3,0,45,19,26,primary [kWh/m2],mipt,2,0.0090813,xgb_lr0.1
3,0,45,19,26,primary [kWh/m2],mipt,8,0.00846607,xgb_lr0.1
3,0,45,19,26,primary [kWh/m2],mipt_full,2,0.00878437,xgb_lr0.1
3,0,45,19,26,primary [kWh/m2],mipt_full,8,0.00836352,xgb_lr0.1
3,0,45,21,24,heat_load [kWh/m2],LHS_maximin,2,0.0220049,xgb_lr0.1
3,0,45,21,24,heat_load [kWh/m2],LHS_maximin,8,0.0207896,xgb_lr0.1
3,0,45,21,24,heat_load [kWh/m2],mipt,2,0.0197427,xgb_lr0.1
3,0,45,21,24,heat_load [kWh/m2],mipt,8,0.0194006,xgb_lr0.1
3,0,45,21,24,heat_load [kWh/m2],mipt_full,2,0.019876,xgb_lr0.1
3,0,45,21,24,heat_load [kWh/m2],mipt_full,8,0.0187647,xgb_lr0.1
3,0,45,21,24,cool_load [kWh/m2],LHS_maximin,2,0.0177006,xgb_lr0.1
3,0,45,21,24,cool_load [kWh/m2],LHS_maximin,8,0.0158467,xgb_lr0.1
3,0,45,21,24,cool_load [kWh/m2],mipt,2,0.0156021,xgb_lr0.1
3,0,45,21,24,cool_load [kWh/m2],mipt,8,0.014052,xgb_lr0.1
3,0,45,21,24,cool_load [kWh/m2],mipt_full,2,0.0166213,xgb_lr0.1
3,0,45,21,24,cool_load [kWh/m2],mipt_full,8,0.0153918,xgb_lr0.1
3,0,45,21,24,light_load [kWh/m2],LHS_maximin,2,0.00535606,xgb_lr0.1
3,0,45,21,24,light_load [kWh/m2],LHS_maximin,8,0.00503366,xgb_lr0.1
3,0,45,21,24,light_load [kWh/m2],mipt,2,0.00478349,xgb_lr0.1
3,0,45,21,24,light_load [kWh/m2],mipt,8,0.00482955,xgb_lr0.1
3,0,45,21,24,light_load [kWh/m2],mipt_full,2,0.00496817,xgb_lr0.1
3,0,45,21,24,light_load [kWh/m2],mipt_full,8,0.00461654,xgb_lr0.1
3,0,45,21,24,primary [kWh/m2],LHS_maximin,2,0.00685214,xgb_lr0.1
3,0,45,21,24,primary [kWh/m2],LHS_maximin,8,0.00627142,xgb_lr0.1
3,0,45,21,24,primary [kWh/m2],mipt,2,0.00669707,xgb_lr0.1
3,0,45,21,24,primary [kWh/m2],mipt,8,0.00540243,xgb_lr0.1
3,0,45,21,24,primary [kWh/m2],mipt_full,2,0.00621993,xgb_lr0.1
3,0,45,21,24,primary [kWh/m2],mipt_full,8,0.00559166,xgb_lr0.1
3,0,45,21,26,heat_load [kWh/m2],LHS_maximin,2,0.0288377,xgb_lr0.1
3,0,45,21,26,heat_load [kWh/m2],LHS_maximin,8,0.0280029,xgb_lr0.1
3,0,45,21,26,heat_load [kWh/m2],mipt,2,0.0249538,xgb_lr0.1
3,0,45,21,26,heat_load [kWh/m2],mipt,8,0.0236241,xgb_lr0.1
3,0,45,21,26,heat_load [kWh/m2],mipt_full,2,0.0233354,xgb_lr0.1
3,0,45,21,26,heat_load [kWh/m2],mipt_full,8,0.02352,xgb_lr0.1
3,0,45,21,26,cool_load [kWh/m2],LHS_maximin,2,0.0241524,xgb_lr0.1
3,0,45,21,26,cool_load [kWh/m2],LHS_maximin,8,0.0231249,xgb_lr0.1
3,0,45,21,26,cool_load [kWh/m2],mipt,2,0.0218577,xgb_lr0.1
3,0,45,21,26,cool_load [kWh/m2],mipt,8,0.0211002,xgb_lr0.1
3,0,45,21,26,cool_load [kWh/m2],mipt_full,2,0.02138,xgb_lr0.1
3,0,45,21,26,cool_load [kWh/m2],mipt_full,8,0.0202501,xgb_lr0.1
3,0,45,21,26,light_load [kWh/m2],LHS_maximin,2,0.00547722,xgb_lr0.1
3,0,45,21,26,light_load [kWh/m2],LHS_maximin,8,0.00562722,xgb_lr0.1
3,0,45,21,26,light_load [kWh/m2],mipt,2,0.00489473,xgb_lr0.1
3,0,45,21,26,light_load [kWh/m2],mipt,8,0.00500596,xgb_lr0.1
3,0,45,21,26,light_load [kWh/m2],mipt_full,2,0.00483585,xgb_lr0.1
3,0,45,21,26,light_load [kWh/m2],mipt_full,8,0.00463941,xgb_lr0.1
3,0,45,21,26,primary [kWh/m2],LHS_maximin,2,0.00737788,xgb_lr0.1
3,0,45,21,26,primary [kWh/m2],LHS_maximin,8,0.00612099,xgb_lr0.1
3,0,45,21,26,primary [kWh/m2],mipt,2,0.00630083,xgb_lr0.1
3,0,45,21,26,primary [kWh/m2],mipt,8,0.00536363,xgb_lr0.1
3,0,45,21,26,primary [kWh/m2],mipt_full,2,0.00636233,xgb_lr0.1
3,0,45,21,26,primary [kWh/m2],mipt_full,8,0.00536724,xgb_lr0.1
3,0,-45,19,24,heat_load [kWh/m2],LHS_maximin,2,0.031454,xgb_lr0.1
3,0,-45,19,24,heat_load [kWh/m2],LHS_maximin,8,0.0288316,xgb_lr0.1
3,0,-45,19,24,heat_load [kWh/m2],mipt,2,0.0251912,xgb_lr0.1
3,0,-45,19,24,heat_load [kWh/m2],mipt,8,0.0231891,xgb_lr0.1
3,0,-45,19,24,heat_load [kWh/m2],mipt_full,2,0.0242282,xgb_lr0.1
3,0,-45,19,24,heat_load [kWh/m2],mipt_full,8,0.0244996,xgb_lr0.1
3,0,-45,19,24,cool_load [kWh/m2],LHS_maximin,2,0.0164523,xgb_lr0.1
3,0,-45,19,24,cool_load [kWh/m2],LHS_maximin,8,0.0152786,xgb_lr0.1
3,0,-45,19,24,cool_load [kWh/m2],mipt,2,0.0150021,xgb_lr0.1
3,0,-45,19,24,cool_load [kWh/m2],mipt,8,0.0134215,xgb_lr0.1
3,0,-45,19,24,cool_load [kWh/m2],mipt_full,2,0.0147138,xgb_lr0.1
3,0,-45,19,24,cool_load [kWh/m2],mipt_full,8,0.0133854,xgb_lr0.1
3,0,-45,19,24,light_load [kWh/m2],LHS_maximin,2,0.00524892,xgb_lr0.1
3,0,-45,19,24,light_load [kWh/m2],LHS_maximin,8,0.00503581,xgb_lr0.1
3,0,-45,19,24,light_load [kWh/m2],mipt,2,0.00495439,xgb_lr0.1
3,0,-45,19,24,light_load [kWh/m2],mipt,8,0.00454871,xgb_lr0.1
3,0,-45,19,24,light_load [kWh/m2],mipt_full,2,0.0048021,xgb_lr0.1
3,0,-45,19,24,light_load [kWh/m2],mipt_full,8,0.00442418,xgb_lr0.1
3,0,-45,19,24,primary [kWh/m2],LHS_maximin,2,0.00970029,xgb_lr0.1
3,0,-45,19,24,primary [kWh/m2],LHS_maximin,8,0.00953445,xgb_lr0.1
3,0,-45,19,24,primary [kWh/m2],mipt,2,0.00913136,xgb_lr0.1
3,0,-45,19,24,primary [kWh/m2],mipt,8,0.00826797,xgb_lr0.1
3,0,-45,19,24,primary [kWh/m2],mipt_full,2,0.0087067,xgb_lr0.1
3,0,-45,19,24,primary [kWh/m2],mipt_full,8,0.00816867,xgb_lr0.1
3,0,-45,19,26,heat_load [kWh/m2],LHS_maximin,2,0.0322977,xgb_lr0.1
3,0,-45,19,26,heat_load [kWh/m2],LHS_maximin,8,0.0324864,xgb_lr0.1
3,0,-45,19,26,heat_load [kWh/m2],mipt,2,0.0270025,xgb_lr0.1
3,0,-45,19,26,heat_load [kWh/m2],mipt,8,0.0268982,xgb_lr0.1
3,0,-45,19,26,heat_load [kWh/m2],mipt_full,2,0.0272266,xgb_lr0.1
3,0,-45,19,26,heat_load [kWh/m2],mipt_full,8,0.0260836,xgb_lr0.1
3,0,-45,19,26,cool_load [kWh/m2],LHS_maximin,2,0.022175,xgb_lr0.1
3,0,-45,19,26,cool_load [kWh/m2],LHS_maximin,8,0.0211049,xgb_lr0.1
3,0,-45,19,26,cool_load [kWh/m2],mipt,2,0.0208927,xgb_lr0.1
3,0,-45,19,26,cool_load [kWh/m2],mipt,8,0.0189499,xgb_lr0.1
3,0,-45,19,26,cool_load [kWh/m2],mipt_full,2,0.0201823,xgb_lr0.1
3,0,-45,19,26,cool_load [kWh/m2],mipt_full,8,0.0180913,xgb_lr0.1
3,0,-45,19,26,light_load [kWh/m2],LHS_maximin,2,0.00530422,xgb_lr0.1
3,0,-45,19,26,light_load [kWh/m2],LHS_maximin,8,0.00506155,xgb_lr0.1
3,0,-45,19,26,light_load [kWh/m2],mipt,2,0.0047507,xgb_lr0.1
3,0,-45,19,26,light_load [kWh/m2],mipt,8,0.00453481,xgb_lr0.1
3,0,-45,19,26,light_load [kWh/m2],mipt_full,2,0.00469125,xgb_lr0.1
3,0,-45,19,26,light_load [kWh/m2],mipt_full,8,0.00458936,xgb_lr0.1
3,0,-45,19,26,primary [kWh/m2],LHS_maximin,2,0.0114106,xgb_lr0.1
3,0,-45,19,26,primary [kWh/m2],LHS_maximin,8,0.0106943,xgb_lr0.1
3,0,-45,19,26,primary [kWh/m2],mipt,2,0.0107243,xgb_lr0.1
3,0,-45,19,26,primary [kWh/m2],mipt,8,0.00976125,xgb_lr0.1
3,0,-45,19,26,primary [kWh/m2],mipt_full,2,0.0100756,xgb_lr0.1
3,0,-45,19,26,primary [kWh/m2],mipt_full,8,0.00946765,xgb_lr0.1
3,0,-45,21,24,heat_load [kWh/m2],LHS_maximin,2,0.0203332,xgb_lr0.1
3,0,-45,21,24,heat_load [kWh/m2],LHS_maximin,8,0.0212156,xgb_lr0.1
3,0,-45,21,24,heat_load [kWh/m2],mipt,2,0.0175858,xgb_lr0.1
3,0,-45,21,24,heat_load [kWh/m2],mipt,8,0.017636,xgb_lr0.1
3,0,-45,21,24,heat_load [kWh/m2],mipt_full,2,0.0175798,xgb_lr0.1
3,0,-45,21,24,heat_load [kWh/m2],mipt_full,8,0.0170811,xgb_lr0.1
